PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
3650;Parroquia Nuestra Señora del Pilar. Calle Juan Bravo;;;;Metro: Núñez de Balboa (líneas 5 y 9), Diego de León (4, 5 y 6).   Bus: 29, 52.    Bicimad: Estación 144 (calle Juan Bravo, 50).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3ba0ef4d7f71c010VgnVCM1000000b205a0aRCRD;JUAN BRAVO;CALLE;V;40;;;;BIS;MADRID;MADRID;28006;LISTA;SALAMANCA;442581;4476182;4.043.241.881.961.900;-36.782.548.807.627.100;914 010 959 / 914 026 302;;parroquiapilar@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3651;Parroquia Nuestra Señora del Pilar. (Campamento);;;;Metro: Colonia Jardín (líneas 10, ML2 y ML3).    Bus: 65, 36, 39.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cdb0ef4d7f71c010VgnVCM1000000b205a0aRCRD;PATRICIO MARTINEZ;PLAZA;V;5;;;;;MADRID;MADRID;28024;CAMPAMENTO;LATINA;434570;4472091;4.039.685.544.652.780;-3.770.999.126.231.350;915 182 862;;pilarcampamento@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3652;Parroquia Nuestra Señora del Pino;;;;Metro: Villaverde Alto (línea 3).  Bus: 79, 22, T41.  Cercanías Renfe: Villaverde Alto (C4 y C5).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=50d0ef4d7f71c010VgnVCM1000000b205a0aRCRD;DOROTEO LABORDA;CALLE;V;8;;;;;MADRID;MADRID;28021;SAN ANDRES;VILLAVERDE;439328;4466060;40.342.885.272.155.800;-37.143.632.798.543.100;917 971 589;;parroquiadelpino@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3656;Parroquia Nuestra Señora del Puig;;;;Metro: Villa de Vallecas (línea 1), Sierra de Guadalupe (línea 1).  Bus: 103, T31.  Cercanías Renfe: Vallecas (línea C2).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e2e0ef4d7f71c010VgnVCM1000000b205a0aRCRD;SIERRA DE GREDOS;CALLE;V;26;;;;;MADRID;MADRID;28031;CASCO H.VALLECAS;VILLA DE VALLECAS;446807;4470035;4.037.920.690.725.890;-362.664.065.299.432;913 039 525;;nspuig@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3688;Parroquia Nuestra Señora del Puig y San Timoteo;;;;Metro: Villa de Vallecas (línea 1), Sierra de Guadalupe (línea 1).  Bus: 130, T31.  Cercanías Renfe: Vallecas (línea C2).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c84fb069a541f010VgnVCM1000000b205a0aRCRD;SIERRA DE GREDOS;CALLE;V;26;;;;;MADRID;MADRID;28031;CASCO H.VALLECAS;VILLA DE VALLECAS;446807;4470035;4.037.919.610.256.710;-36.266.526.817.915.900;913 039 525;;santimoteo@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3662;Parroquia Nuestra Señora del Recuerdo;;;;Metro: Avenida de Guadalajara (línea 2).   Bus: 106, 140, 159.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=75f0ef4d7f71c010VgnVCM1000000b205a0aRCRD;ARGENTA;CALLE;V;8;;;;;MADRID;MADRID;28037;ARCOS;SAN BLAS-CANILLEJAS;447766;4474807;4.042.225.514.769.750;-361.573.564.826.962;913 135 061;;parroquiarecuerdo@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3670;Parroquia Nuestra Señora del Rosario;;;;Metro: Batán (línea 10).  Bus: 36, 39, 65, 33.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9a11ef4d7f71c010VgnVCM1000000b205a0aRCRD;FRANCISCANOS;PLAZA;V;3;;;;;MADRID;MADRID;28011;LUCERO;LATINA;436317;4473270;40.405.738.691.193.100;-37.517.966.348.238.200;914 647 630;;rosario@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
18322;Parroquia Nuestra Señora del Rosario de Fátima;;;;Metro: Quintana (línea 5).  Bus: 113, 38.  Bicimad: Estación 232 (calle José María de Pereda, 1).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=862a444a2951c010VgnVCM2000000c205a0aRCRD;ALCALA;CALLE;V;292;;;;;MADRID;MADRID;28027;VENTAS;CIUDAD LINEAL;444791;4475976;40.432.594.065.961.500;-36.509.044.490.781.900;913 263 404;;nsrfatima@hotmail.com;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3671;Parroquia Nuestra Señora del Rosario de Filipinas;;;;Metro: Lista (línea 4).  Bus: 1, 74, 26, 61.  Bicimad: Estaciones 89 (calle Ayala, 102) y 144 (calle Juan Bravo, 50).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0801ef4d7f71c010VgnVCM1000000b205a0aRCRD;"CONDE DE PE&amp;Ntilde;ALVER";CALLE;V;40;;;;;MADRID;MADRID;28006;LISTA;SALAMANCA;442733;4475617;4.042.922.086.398.190;-367.513.399.595.699;914 013 250;;parosariofilipinas@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3675;Parroquia Nuestra Señora del Sagrado Corazón;;;;Metro: Pío XII (línea 9) Bus: 16, 29, 150;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d21ef4d7f71c010VgnVCM1000000b205a0aRCRD;PIO XII;AVENIDA;V;29;;;;;MADRID;MADRID;28016;NUEVA ESPAÑA;CHAMARTIN;442673;4479409;4.046.337.687.896.550;-3.676.183.562.198.950;913 530 732;;pnssc@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3679;Parroquia Nuestra Señora del Sagrario;;;;Metro: San Francisco (línea 11).  Bus: 108.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf31ef4d7f71c010VgnVCM1000000b205a0aRCRD;EL SIGLO FUTURO;CALLE;V;14;;;;;MADRID;MADRID;28025;PUERTA BONITA;CARABANCHEL;436722;4469841;403.767.527.625.397;-3.745.419.455.017.200;914 623 723;;sagrariomadrid@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3673;Parroquia Nuestra Señora del Santísimo Sacramento;;;;Metro: Prosperidad (línea 4), Alfonso XIII (línea 4), Cartagena (línea 7).   Bus: 72, 43.  Bicimad: Estación 251 (calle Santa Hortensia, 31).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4251ef4d7f71c010VgnVCM1000000b205a0aRCRD;CLARA DEL REY;CALLE;V;38;;;;;MADRID;MADRID;28002;PROSPERIDAD;CHAMARTIN;443315;4477263;4.044.408.872.949.290;-36.684.199.378.352.100;914 156 077;;pnsssacramento@madrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3692;Parroquia Nuestra Señora del Tránsito;;;;Metro: Esperanza (Línea, 4), Pinar del Rey (línea 8).  Bus: 73.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d461ef4d7f71c010VgnVCM1000000b205a0aRCRD;CANILLAS;CARRETERA;V;40;;;;;MADRID;MADRID;28043;CANILLAS;HORTALEZA;444828;4479327;4.046.278.407.808.580;-3.650.759.358.504.410;913 002 930;;parroquiatransito@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3695;Parroquia Nuestra Señora del Valle;;;;Metro: Pacífico (líneas 1 y 6).  Bus: 156, 56, 10, 136, 141, 24, 310, 37, 54, 57, 8.  Aparcamiento: Fernández Shaw (47) calle CArlos y Guillermo Fernández Shaw.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6771ef4d7f71c010VgnVCM1000000b205a0aRCRD;VALDERRIBAS;CALLE;V;72;;;;;MADRID;MADRID;28007;ADELFAS;RETIRO;443115;4472595;4.040.202.327.872.960;-367.036.056.093.216;915 517 986;;parroquiavalle@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3520;Parroquia Nuestra Señora Flor del Carmelo;;;;Metro: Barrio del Pilar (línea 9).  Bus: 147.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d3613db5b71c010VgnVCM1000000b205a0aRCRD;EL FERROL;AVENIDA;V;49;;;;;MADRID;MADRID;28029;EL PILAR;FUENCARRAL-EL PARDO;440204;4481032;40.475.950.874.541.500;-3.706.723.155.193.890;917 391 056;;flordelcarmelo@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3744;Parroquia Nuestra Señora Reina del Cielo;;;;Metro: Conde de Casal (Línea 6), Sainz de Baranda (líneas 6 y 9).  Bus: 20, 30, 32, 143, 156, 56.  Bicimad: Estación 73 (avenida de Nazaret, 7).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f981ef4d7f71c010VgnVCM1000000b205a0aRCRD;CAN MENOR;PASAJE;V;5;;;;;MADRID;MADRID;28007;ESTRELLA;RETIRO;443425;4473782;40.412.737.487.349.100;-36.668.249.158.135.000;915 736 131 / 915 736 690;;reinacielo@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3377;Parroquia Padre Nuestro;;;;Metro: Alameda de Osuna (línea 5).  Bus: 112, 114, 115, 151, 166, 101.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9f4613db5b71c010VgnVCM1000000b205a0aRCRD;CANTABRIA;AVENIDA;V;4;;;;;MADRID;MADRID;28042;ALAMEDA DE OSUNA;BARAJAS;450166;4478338;4.045.421.187.450.620;-35.877.227.710.520.600;917 652 110;;p.nuestro@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3638;Parroquia Patrocinio de San José;;;;Bus: 310, 136, 10.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c91ef4d7f71c010VgnVCM1000000b205a0aRCRD;PEDRO LABORDE;CALLE;V;78;;;;;MADRID;MADRID;28018;PORTAZGO;PUENTE DE VALLECAS;444707;4470661;4.038.470.787.762.050;-3.651.432.903.529.860;917 774 399;;parroquia.patrociniosanjose@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3654;Parroquia Preciosa Sangre;;;;Bus: 116, 78, 81, 131, 6.  Cercanías Renfe: Orcasitas (línea C5).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1fa1ef4d7f71c010VgnVCM1000000b205a0aRCRD;GRAN AVENIDA;CALLE;V;1;;;;;MADRID;MADRID;28041;ORCASITAS;USERA;439687;4469038;40.369.744.124.798.600;-371.041.552.573.049;913 416 451;;;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3655;Parroquia Presentación de Nuestra Señora;;;;Metro: Estrella (línea 9).  Bus: 30, 32, 20.  Bicimad: Estación 218 (calle Camino de los Vinateros, 28).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a1c1ef4d7f71c010VgnVCM1000000b205a0aRCRD;CORREGIDOR DIEGO DE VALDERRABANO;CALLE;V;62;;;;;MADRID;MADRID;28030;MEDIA LEGUA;MORATALAZ;444201;4473635;4.041.146.568.064.940;-36.576.546.005.832.500;914 390 322 / 914 390 174;;presentacion.ns@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3657;Parroquia Purificación de Nuestra Señora;;;;Metro: Carabanchel (línea 5), Carpetana (línea 6).  Bus: 17, 35.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=34d1ef4d7f71c010VgnVCM1000000b205a0aRCRD;EDUARDO UROSA;CALLE;V;5;;;;;MADRID;MADRID;28025;VISTA ALEGRE;CARABANCHEL;436896;4471250;40.389.458.854.793.300;-37.435.094.321.933.900;914 629 129;;purificacion@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3658;Parroquia Purísimo Corazón de María;;;;Metro: Embajadores (línea 3).  Bus: 60, 78, 148, 6, 55, 59, 85.  Cercanías Renfe: Embajadores (línea C3), Delicias (líneas C1, C7 y C10).  Bicimad: Estación 121 (paseo de Santa María de la Cabeza, 58).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6e1ef4d7f71c010VgnVCM1000000b205a0aRCRD;EMBAJADORES;CALLE;V;81;;;;;MADRID;MADRID;28012;PALOS DE MOGUER;ARGANZUELA;440596;4472628;4.040.214.465.561.920;-3.700.046.707.562.940;915 274 784;;purisimocorazon@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3664;Parroquia Resurrección del Señor;;;;Metro: Carpetana (línea 6), Laguna (línea 6).  Bus: 25.  Cercanías Renfe: Laguna (línea C5).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=59f1ef4d7f71c010VgnVCM1000000b205a0aRCRD;ESCALONILLA;CALLE;V;26;;;;;MADRID;MADRID;28047;LOS CARMENES;LATINA;437160;4471981;40.396.063.978.555;-374.047.128.482.202;914 623 518;;resurreccion@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3674;Parroquia Sagrada Familia;;;;Metro: O'Donnell (línea 6).    Bus: C2, 143, 156, 2, 56, 71,    Bicimad: Estaciones 101 (calle Jorge Juan, 131), 183 (calle Hermosilla, 135) y 184 (paseo Marqués de Zafra, 24).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb02ef4d7f71c010VgnVCM1000000b205a0aRCRD;ANTONIO TOLEDANO;CALLE;V;23;;;;;MADRID;MADRID;28028;FUENTE DEL BERRO;SALAMANCA;443436;4475013;4.042.382.904.749.130;-36.667.855.547.624.400;915 744 459;;parrosafa@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3677;Parroquia Sagrado Corazón de Jesús de Usera;;;;Metro: Usera (línea 6).  Bus: 55, 60.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0132ef4d7f71c010VgnVCM1000000b205a0aRCRD;SANTA MARIA DE LA CABEZA;PASEO;V;115;;;;;MADRID;MADRID;28026;MOSCARDO;USERA;439760;4471338;4.039.046.363.855.020;-37.097.757.984.876.500;915 696 687 / 915 650 115;;capuchinousera@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3676;Parroquia Sagrado Corazón de Jesús. Calle General Zabala;;;;Metro: Prosperidad (línea 4), Cruz del Rayo (línea 9).    Bus: 73, 9, 1.    Bicimad: Estación 196 (calle Suero de Quiñones, 2).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e12ef4d7f71c010VgnVCM1000000b205a0aRCRD;GENERAL ZABALA;CALLE;V;10;;;;;MADRID;MADRID;28002;CIUDAD JARDIN;CHAMARTIN;442702;4477208;40.443.551.243.370.500;-3.675.642.894.883.650;915 611 641;;sagradocorazondemadrid@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3678;Parroquia Sagrados Corazones;;;;Metro: Santiago Bernabeu (línea 10).   Bus:14, 120, 43.  Bicimad: Estación 159 (paseo de la Habana, 63).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9342ef4d7f71c010VgnVCM1000000b205a0aRCRD;LA HABANA;PASEO;V;31;;;;;MADRID;MADRID;28036;HISPANOAMERICA;CHAMARTIN;441885;4478233;40.452.728.207.562.600;-36.853.698.888.820.300;915 647 900;;parroquia.sscc.madrid@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3404;Parroquia San Agustín;;;;Metro: Nuevos Ministerios (líneas 6, 8 y 10).   Cercanías Renfe: Nuevos Ministerios (líneas C1, C2, C3, C4, C10 y Regional).    Bus: 7, C1, C2, 16, 19, 51.    Bicimad: Estación 137 (plaza de la República Argentina, 6).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=226613db5b71c010VgnVCM1000000b205a0aRCRD;JOAQUIN COSTA;CALLE;V;10;;;;;MADRID;MADRID;28002;EL VISO;CHAMARTIN;441720;4477467;40.445.816.180.158.400;-36.872.453.596.632.300;915 613 838;;parroco@parroquiasanagustin.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3407;Parroquia San Alberto Magno;;;;Metro: Buenos Aires (línea 1).    Bus: 141, 143, 54.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b47613db5b71c010VgnVCM1000000b205a0aRCRD;BENJAMIN PALENCIA;CALLE;V;9;;;;;MADRID;MADRID;28038;PORTAZGO;PUENTE DE VALLECAS;444782;4471834;40.395.279.953.741.000;-36.506.510.379.823.100;917 782 018;;sanalberto@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3408;Parroquia San Alejandro;;;;Metro: Barrio de la Concepción (línea 7), El Carmen (línea 5).    Bus: 21, 48.    Bicimad: Estación 189 (calle Virgen de la Alegría, 18).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=478613db5b71c010VgnVCM1000000b205a0aRCRD;VIRGEN DE LOURDES;CALLE;V;21;;;;;MADRID;MADRID;28027;SAN PASCUAL;CIUDAD LINEAL;444253;4476384;4.043.623.366.178.030;-3.657.282.770.049.090;914 030 976;;psanalejandro@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3409;Parroquia San Alfonso María de Ligorio;;;;Metro: Campamento (línea 5).    Bus: 131, 121, H, 36, 25.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d99613db5b71c010VgnVCM1000000b205a0aRCRD;ESCALONA;CALLE;V;109;;;;;MADRID;MADRID;28024;ALUCHE;LATINA;434957;4471855;4.039.475.978.460.340;-3.766.415.165.109.860;917 111 935;;sanalfonso@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3412;Parroquia San Ambrosio;;;;Metro: Alto del Arenal (línea 1).  Bus: 57, 103, 142, 143, 58.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6ca613db5b71c010VgnVCM1000000b205a0aRCRD;RIOJANOS;CALLE;V;1;;;;;MADRID;MADRID;28018;PALOMERAS SURESTE;PUENTE DE VALLECAS;445329;4470977;4.038.759.565.218.790;-36.441.323.881.469.200;913 033 024;;sanambrosio@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3416;Parroquia San Andrés Apóstol. Calle Oxígeno;;;;Bus: 130, 131, 22, 79, 86.  Cercanías Renfe: Puente Alcocer (línea C5).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=feb613db5b71c010VgnVCM1000000b205a0aRCRD;OXIGENO;CALLE;V;15;;;;Y 19;MADRID;MADRID;28021;SAN ANDRES;VILLAVERDE;440101;4466500;403.469.048.265.546;-37.053.155.524.242;917 971 442;;pandresvillaverde@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3415;Parroquia San Andrés Apóstol. Plaza San Andrés;;;;Metro: La Latina (línea 5).  Bus: 60, 31, 50, 65.  Bicimad: Estación 38 (carrera de San Francisco, 1).  Aparcamiento: Mercado de la cebada (501) plaza de la Cebada.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=81d613db5b71c010VgnVCM1000000b205a0aRCRD;SAN ANDRES;PLAZA;V;1;;;;;MADRID;MADRID;28005;PALACIO;CENTRO;439691;4473738;4.041.207.900.253.880;-37.108.161.027.466.300;913 654 871;;realiglesiadesanandres@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3421;Parroquia San Antonio;;;;Metro: Alvarado (línea 1).  Bus: 124, 128, 3, 64, 66.  Bicimad: Estaciones 205 (calle Navarra, 1), 204 (calle Doctor Santero, 1).  Aparcamiento: Condesa de Gavia (10) plaza Condesa de Gavia.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=14e613db5b71c010VgnVCM1000000b205a0aRCRD;BRAVO MURILLO;CALLE;V;150;;;;;MADRID;MADRID;28020;CUATRO CAMINOS;TETUAN;440372;4478026;4.045.075.629.938.430;-3.703.192.513.074.160;915 346 407;;sanantoniocuatrocaminos@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
59892;Parroquia San Antonio de las Cárcavas;;;;Bus: 87.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3958ed67151c010VgnVCM2000000c205a0aRCRD;MARUJA MALLO;AVENIDA;V;15;;;;;MADRID;MADRID;28055;VALDEFUENTES;HORTALEZA;446519;4481195;4.047.972.376.372.970;-36.309.695.620.704.400;914 993 176 / 914 993 177;;sanantoniocarcavas@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3423;Parroquia San Antonio del Retiro;;;;Metro: Príncipe de Vergara (líneas 2, 9), Goya (líneas 2, 4).  Bus: 146, 152, 15, C1, 2, 28, 215, 26, 61, C2, 29, 30, 43.  Bicimad: Estaciones 98 (plaza de Felipe II) y 61 (calle O'Donell, 28).  Aparcamiento: Velázquez Jorge Juan 843) calle Velázquez y calle Jorge Juan.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=390713db5b71c010VgnVCM1000000b205a0aRCRD;DUQUE DE SESTO;CALLE;V;9;;;;;MADRID;MADRID;28009;GOYA;SALAMANCA;442519;4474889;40.422.647.911.264.400;-36.775.909.074.956.400;914 351 051 / 915 770 715;;sanantoniodelretiro@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3424;Parroquia San Antonio María Claret;;;;Metro: Cartagena (línea 7).  Bus: 72, 1, 114, 115, 122.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb1713db5b71c010VgnVCM1000000b205a0aRCRD;CORAZON DE MARIA;CALLE;V;1;;;;;MADRID;MADRID;28002;PROSPERIDAD;CHAMARTIN;442998;4476855;4.044.039.159.191.050;-3.672.121.095.794.980;914 163 540;;pclaret@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3425;Parroquia San Antonio María Zaccaría;;;;Metro: Aviación Española (línea 10).  Bus: 17, 34.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e2713db5b71c010VgnVCM1000000b205a0aRCRD;FUENTE DEL TIRO;CALLE;V;27;;;;;MADRID;MADRID;28024;LAS AGUILAS;LATINA;433830;4470573;403.831.222.910.335;-377.956.050.881.134;917 056 976 / 917 066 445;;sanantoniomariazacaria@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3435;Parroquia San Bartolomé;;;;Bus: 6, 60, 116, 121, 131.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=066713db5b71c010VgnVCM1000000b205a0aRCRD;GUETARIA;CALLE;V;1;;;;;MADRID;MADRID;28041;ORCASITAS;USERA;439261;4469391;40.372.887.846.815.200;-37.154.692.271.064.800;913 413 510;;sbartolomeorcasitas@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3436;Parroquia San Basilio el Grande;;;;Metro: Legazpi (líneas 3, 6) Delicias (línea 3).  Bus:  148, 6, 78, 18, 62.  Cercanías Renfe: Delicias (líneas C1, C10 y Regional).  Bicimad: Estación 175 (Jaime I el Conquistador).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=987713db5b71c010VgnVCM1000000b205a0aRCRD;FERNANDO POO;CALLE;V;36;;;;;MADRID;MADRID;28045;CHOPERA;ARGANZUELA;440594;4472017;40.396.640.315.998.800;-37.000.132.614.769.500;914 732 135;;sbartolomeorcasitas@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3441;Parroquia San Benito Abad;;;;Metro: Pan Bendito (línea 11).  Bus: 108, 118, 47.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b8713db5b71c010VgnVCM1000000b205a0aRCRD;BESOLLA;CALLE;V;7;;;;;MADRID;MADRID;28025;ABRANTES;CARABANCHEL;437567;4469834;40.376.753.359.555.800;-37.354.771.695.190.100;914 628 961;;benitoabad@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
